record_id,flood_indicator,country_code,week,temperature_celsius,pm25_ugm3,region,gdp_per_capita_usd,month,precipitation_mm,mental_health_index,year,longitude,food_security_index,latitude,healthcare_access_index,drought_indicator,income_level,extreme_weather_events,heat_wave_days,date,country_name,population_millions,air_quality_index,temp_anomaly_celsius,health_risk_class
136,0.0,JP,24.0,-999.0,53.3,East Asia,76129.0,6.0,67.3,,2024.0,138.25,91.0,36.2,,0.0,High,0.0,0.0,16-Jun-2024,JAPAN,126.0,66.0,0.68,1
137,0.0,JPN,16.0,13.24,88.6,EAST ASIA,70797.0,4.0,,68.8,2020.0,,99.3,36.2,79.4,0.0,high,1.0,1.0,19.04.2020,Japan,126.0,148.0,1.1,2
138,0.0,ITA,4.0,6.81  ,29.0,Europe,43857.0,1.0,103.4,,2018.0,12.56,100.0,41.87,89.2,0.0,High,1.0,1.0,2018/01/28,Italy,60.0,36.0,-0.46,0
139,0.0,COL,30.0,19.97,26.2,South America,9201.0,7.0,84.9,69.5,2018.0,-74.29,91.3,4.57,74.7,0.0,Upper-Middle,0.0,0.0,736904,Colombia,51.0,30.0,0.74,1
140,0.0,ITA,38.0,-8.12,40.6,  Western Europe  ,46060.0,9.0,45.1,,2020.0,,,,,0.0,High,0.0,0.0,20200920,Italy,60.0,99.0,0.68,0
141,0.0,PAK,48.0,,93.3,SOUTH ASIA,4374.0,January,99.6,,2022.0,69.34,94.1,30.37,,0.0,Lower-Middle,0.0,0.0,738493,Pakistan,225.0,154.0,-0.17,0
142,0.0,VNM,35.0,11.31,116.8,  Southeast Asia  ,,8.0,27.0,68.4,2015.0,108.27,86.5,,44.2,0.0,Lower-Middle,0.0,0.0,30/08/2015,Vietnam,98.0,152.0,-0.67,0
143,0.0,ARG,39.0,-3.5,54.9,South America,13726.0,10.0,0.0,68.2,2017.0,-63.61,90.7,-38.41,60.9,0.0,Upper-Middle,0.0,0.0,"October 01, 2017",Argentina,45.0,65.0,-0.16,1
144,0.0,BRA,19.0,22.31,23.6,South America,15533.0,5.0,153.2,79.1,2023.0,-51.92,,-14.23,,0.0,Upper-Middle,0.0,0.0,"May 14, 2023",Brazil,213.0,21.0,1.02,3
145,0.0,IDN,23.0,,130.8,Southeast Asia,2740.0,6.0,74.7,64.1,2020.0,113.92,94.0,-0.78,,0.0,Lower-Middle,0.0,0.0,07/06/2020,Indonesia,,,-0.26,3
146,0.0,THA,31.0,13.2,73.5,SEA,16571.0,8.0,107.2,,,100.99,,15.87,,0.0,Upper-Middle,0.0,0.0,2021/08/08,Thailand,70.0,109.0,0.05,1
147,0.0,ITA,46.0,-8.39,37.6,Europe,42893.0,11.0,58.0,69.8,2016.0,12.56,100.0,41.87,89.9,0.0,HIGH,0.0,0.0,2016-11-20,  Italy,60.0,52.0,0.49,1
148,0.0,KEN,46.0,18.49,78.8,AFRICA,2456.0,Jan,15.5,69.4,2022.0,37.9,89.4,-0.02,47.5,0.0,Lower-Middle,0.0,0.0,20221120,Kenya,54.0,103.0,-0.61,0
149,,NGA,41.0,9.07,116.9,africa,2897.0,10.0,31.1,,,8.67,86.4,9.08,38.8,FALSE,Lower-Middle,0.0,0.0,"October 13, 2024",Nigeria,206.0,175.0,0.33,1
150,0.0,JPN,51.0,  5.81  ,51.1,East Asia,66533.0,12.0,73.7,69.0,2016.0,138.25,100.0,36.2,84.5,,High,0.0,0.0,"December 25, 2016",Japan,126.0,69.0,,1
151,0.0,ESP,8.0,8.29,,  Europe,56886.0,2.0,101.2,67.9,2019.0,-3.74,94.2,40.46,81.6,0.0,High,1.0,1.0,2019-02-24,Spain,47.0,3.0,0.88,0
152,0.0,DEU,-1,-4.99,28.2,Europe,76907.0,6.0,null,68.8,2024.0,,100.0,51.16,86.9,0.0,High,0.0,0.0,30/06/2024,Deutschland,83.0,33.0,-0.24,0
153,0.0,AUS,15.0,17.5,71.5,Oceania	,49462.0,4.0,110.9,73.9,2022.0,133.77,100.0,-25.27,74.1,0.0,High,0.0,0.0,2022-04-17,Australia,26.0,86.0,0.97,3
154,0.0,IND,12.0,,96.3,S. Asia,2626.0,3.0,112.8,71.3,2018.0,78.96,,20.59,53.6,0.0,Lower-Middle,0.0,0.0,"March 25, 2018",india,1380.0,126.0,0.56,3
155,0.0,COL,33.0,18.17,57.5,South America,,8.0,4.5,68.4,2016.0,-74.29,93.2,4.57,67.4,0.0,Upper-Middle,0.0,0.0,21/08/2016,Colombia,51.0,98.0,0.03,1
156,0.0,EGY,,2.13,122.1,African Continent,3834.0,9.0,31.8,,2015.0,30.8,,26.82,40.9,0.0,LOWER-MIDDLE,0.0,0.0,  2015-09-13,Egypt,102.0,161.0,0.17,2
157,,CHN,48.0,0.24,66.3,East Asia,13189.0,12.0,93.1,,2021.0,,,,73.5,0.0,Upper-Middle  ,0.0,0.0,2021/12/05,China,,126.0,0.85,1
158,0.0,COL,,15.37,67.5,  South America,9559.0,8.0,57.8,73.5,2020.0,-74.29,,4.57,,0.0,Upper-Middle,0.0,0.0,23/08/2020,Colombia,51.0,87.0,0.31,1
159,0.0,CAN,19.0,-3.28,0.0,North America,44991.0,5.0,136.0,,2024.0,-106.34,,56.13,,0.0,High,0.0,0.0,20240512,Canada,38.0,-18.0,,2
160,,  CN  ,45.0,-0.48,45.9,East Asia,12938.0,11.0,31.3,78.7,2020.0,104.19,,35.86,,0.0,Upper-Middle,0.0,0.0,"November 08, 2020",People's Republic of China,1411.0,86.0,0.15,1
161,0.0,PAK,,44.006,56.6,South Asia,3921.0,12.0,,66.0,2016.0  ,69.34,,30.37,53.9,0.0,Lower-Middle,0.0,0.0,25-Dec-2016,Pakistan,225.0,80.0,-0.38,1
162,0.0,IDN,41.0,15.83,87.4,Southeast Asia,2707.0,10.0,45.2,69.1,2019.0,,87.7,-0.78,,0.0,Lower-Middle	,0.0,0.0,737345,Indonesia,274.0,154.0,-0.02,2
163,0.0,KEN,45.0,14.93,137.3,Africa,2413.0,11.0,9.7,,2021.0,37.9,,-0.02,42.4,0.0,Lower-Middle,0.0,0.0,"November 14, 2021",Kekya,54.0,232.0,-0.16,2
164,0.0,ITA,36.0,-5.36,27.2,EUROPE,47713.0,9.0,66.3,,2022.0,12.56,97.2,41.87,86.2,0.0,High,0.0,0.0,20220911,Italy,60.0,48.0,-0.32,1
165,0.0,ITA,29.0,-1.09,1.7,Europe,47575.0,7.0,  73.7,,,12.56,93.9,41.87,85.4,0.0,High,0.0,0.0,07-24-2022,Italy,60.0,39.0,0.12,0
166,0.0,ZAF,12.0,12.96,76.0,Africa,10099.0,3.0,80.6,,  2023.0,22.93,96.4,-30.55,77.0,0.0,Developing,0.0,0.0,738605,South Africa,60.0,116.0,1.33,1
167,,ITA,29.0,,18.3,Europe,41792.0,7.0,82.7,64.6,2015.0,12.56,,41.87,89.5,0.0,High,0.0,0.0,"July 19, 2015",Italy,60.0,24.0,-0.62,0
168,0.0,ARG,14.0,9.83,29.7,South America,13856.0,4.0,136.5,64.7,2018.0,-63.61,100.0,-38.41,60.7,0.0,Upper-Middle,0.0,0.0,736792,Argentina,45.0,40.0,0.51,2
169,0.0,UK,46.0,-11.83,19.8  ,europe,69053.0,,24.0,73.7,,-3.43,99.4,,91.2,0.0,High,0.0,0.0,17.11.2024,United Kingdom,67.0,28.0,0.35,1
170,0.0,VNM,6.0,17.99,127.5,Southeast Asia,4046.0,2.0,150.6,70.1,2025.0,,,14.05,45.6,0.0,Lower-Middle,0.0,0.0,"February 09, 2025",Vietnam,98.0,178.0,-0.01,2
171,0.0,PHL,28.0,62.257999999999996,129.2,Southeast Asia,2906.0,7.0,66.5,72.3,2015.0,,85.7,12.87,,0.0,Lower-Middle,0.0,0.0,12/07/2015,Philippines,110.0,218.0,-0.52,0
172,0.0,CHN,1.0,6.42,65.7,,13902.0,1.0,69.0,64.9,,104.19,97.5,35.86,72.3,0.0,Upper-Middle,0.0,0.0,05/01/2025,China,1411.0,110.0,-0.34,1
173,0.0,chn,42.0,31.982,,East Asia,12919.0,10.0,57.5,78.4,2020.0,104.19,,35.86,,0.0,Upper-Middle,0.0,0.0,18.10.2020,China,1411.0,65.0,-0.37,1
174,0.0,VNM,46.0,9.57,139.4,Southeast Asia,3760.0,11.0,26.1,64.5,1850,108.27,85.8,14.05,,,Lower-Middle,0.0,0.0,2020/11/15,Vietnam,98.0,,0.15,2
175,0.0,ZAF,38.0,0.64,115.5,Africa,10359.0,9.0,5.7,75.3,2024.0,22.93,93.5,-30.55,74.1,0.0,Upper-Middle,0.0,0.0,22.09.2024,South Africa,60.0,175.0,-0.02,0
176,0.0,IDN,4.0,30.17,55.0,Southeast Asia,,1.0,131.9,72.6,20l8,113.92,88.5,-0.78,53.2,0.0,Lower-Middle,0.0,0.0,31.01.2021,Indonesia,274.0,86.0,0.23,3
177,0.0,ARG,38.0,27.986,,South America,15783.0,9.0,10.4,63.1,2025.0,-63.61,,-38.41,59.5,0.0,Upper-Middle,0.0,0.0,739515,Argentina,45.0,92.0,0.96,1
178,0.0,BGD,3,14.2,48.4,South Asia,1659.0,1.0,87.1,68.9,2018.0,90.35,91.5,,38.3,0.0,Lower-Middle,0.0,0.0,2018-01-21,Bangladesh,,96.0,0.45,2
179,0.0,GBR,,,19.5,Europe,61273.0,2.0,89.3,62.9,2018.0,-3.43,97.9,55.37,90.4,0.0,,1.0,1.0,18/02/2018,United Kingdom,67.0,45.0,1.41,1
180,0.0,MEX,32.0,7.38,28.7,North America,,8.0,105.0,,2024.0,-102.55,,23.63,69.1,N,Upper-Middle,0.0,0.0,2024-08-11,mexico,,31.0,0.82,1
181,FALSE,ESP,25.0,-0.11,,europe,59337.0,6.0,101.5,75.0,2021.0  ,,,,,0.0,High,0.0,0.0,27.06.2021,Spain,47.0,57.0,0.79,1
182,0.0,NGA,12.0,28.24,143.9,Africa,2433.0,3.0,131.4,74.0,,8.67,93.0,9.08,,0.0,Lower-Middle,,1.0,2015/03/22,Nigeria,206.0,203.0,0.23,3
183,False,NGA,45.0,19.51,107.9,Africa,2562.0,11.0,41.0	,,2017.0,8.67,,9.08,38.7,,Lower-Middle,0.0,0.0,12/11/2017,Nigeria,206.0,160.0,-0.16,2
184,0.0,GBR,40.0,-16.47,44.7,Europe,68957.0,10.0,26.8,69.9,2024.0,-3.43,,55.37,94.2,0.0,High,,0.0,"October 06, 2024",United Kingdom,,79.0,0.24,0
185,0.0,PAK	,15.0,16.06,126.5,South Asia,4399.0,4.0,92.1,69.6,2023.0,69.34,,373.9441898141102,,0,Lower-Middle,1.0,1.0,"  April 16, 2023  ",Pakistan,225.0,,0.35,2
186,0.0,BGD,,16.37,78.0,South Asia,1880.0,2.0,90.5,71.2,2025.0,90.35,76.3,23.68,39.0,0.0,Lower-Middle,1.0,1.0,"February 09, 2025",Bangladesh,165.0,130.0,0.74,3
187,0.0,  EGY,19.0,14.54,78.9,Africa,4489.0,5.0,80.9  ,59.9,2024.0,30.8,,26.82,40.5,0.0,Lower-Middle,1.0,1.0,20240512,Egypt,102.0,129.0,0.49,3
188,No,ARG,21.0,7.7,43.5,South America,13358.0,,94.5,63.2,2016.0,385.4314152046177,98.8,-38.41,59.6,0.0,Upper-Middle,0.0,0.0,736113,Argentina,-28.099238023066547,67.0,0.22,2
189,0.0,KEN,20.0,30.29,48.2,africa,2350.0,5.0,132.7,67.1,2030,37.9,100.0,-0.02,46.9,0.0,Lower-Middle,0.0,0.0,05-17-2020,Kenya,54.0,,-0.35,2
190,0.0,COL,,,-66.52427621773424,South America,8715.0,9.0,88.6,82.9,2015.0,,,4.57,68.4,0.0,Developing,0.0,0.0,06.09.2015,Colombia,51.0,115.0,-0.12,0
191,0.0,BGD,  46.0,3.43,99.2,south asia,1685.0,11.0,8.9,63.0,,90.35,79.1,23.68,29.0,0.0,Lower-Middle,0.0,0.0,11-18-2018,Bangladesh,165.0,164.0,0.26,1
192,0.0,MEX,47.0,3.74	,29.9,North America,17503.0,11.0,31.9,,2024.0,-102.55,,23.63,65.2,0.0,Upper-Middle,0.0,0.0,24-Nov-2024,Mexico,129.0,38.0,0.75,0
193,No,PAK,1.0,3.01,100.2,South Asia,3777.0,1.0,63.2,66.3,2015.0,69.34,,30.37,49.6,0.0,Lower-Middle,0.0,0.0,735602,Pakistan,225.0,143.0,-0.22,2
194,0.0,DEU,,-10.36,52.7,Europe,76153.0,11.0,70.9,60.9,2023.0,10.45,,51.16,85.0,0.0,High,0.0,0.0,"November 12, 2023",Germany,83.0,80.0,0.5,1
195,0.0,EGY,28.0,N/A,113.5,Africa,4200.0,7.0,69.9,75.1,2020.0,,,26.82,42.1,0.0,Lower-Middle,0.0,0.0,12/07/2020,Egypt,102.0,180.0,0.17,0
196,1.0,IND,8.0,17.16,51.4,South Asia,,2.0,177.6,66.4,2016.0,78.96,84.7,20.59,,0.0,,1.0,0.0,736022,India,,68.0,1.29,3
197,0.0,NGA,21.0,29.89,91.2,,2877.0,5.0,,64.0,2024.0,8.67,88.6,9.08,38.5,0.0,Lower-Middle,0.0,0.0,20240526,Nigeria,,160.0,-0.04,3
198,0.0,ESP,,26.689999999999998,54.0,Europe,59424.0,7.0,83.1,,2021.0,-3.74,100.0,40.46,,0.0,High,0.0,0.0,18/07/2021,Spain,47.0,70.0,0.26,1
199,0.0,MEX,,19.97,49.1,North America,17016.0,3.0,,72.9,2023.0,-102.55,,23.63,61.6,0.0,Upper-Middle,0.0,0.0,2023-03-12,Mexico,129.0,77.0,0.24,3
200,0.0,EGY,36.0,1.76,,Africa,,9.0,18.7,61.2,2021.0,30.8,92.9,26.82,46.8,0.0,Lower-Middle,0.0,0.0,20210912,Egypt,102.0,166.0,-0.28,2
201,0.0,VNM,25.0,19.19,66.3,Southeast Asia,4001.0,6.0,98.3  ,77.8,2024.0,108.27,82.6,,,0.0,Lower-Middle,0.0,0.0,2024-06-23,Vietnam,,,0.98,2
202,,GBR,27.0,,52.4,Europe,65211.0,7.0,36.3,,,-3.43,,55.37,93.6,0.0,High,0.0,0.0,11/07/2021,United Kingdom,67.0,,-0.92,0
203,0.0,THA,3.0,18.51,20.7,Southeast Asia,14645.0,1.0,  126.2  ,,2015.0,100.99,,15.87,59.7,0.0,Developing,0.0,0.0,"January 18, 2015",Thailand,70.0,22.0,-0.15,2
204,0.0,MEX,32.0,3.38,131.3,North America,15678.0,,29.3,68.3,2018.0,-102.55,87.8,23.63,,0.0,upper-middle,0.0,0.0,08-12-2018,Mexico,129.0,179.0,0.28,2
205,0.0,BGD,,7.92,90.8,South Asia,1843.0,12.0,11.8,,2023.0,90.35,81.5,,35.4,0.0,  Lower-Middle,0.0,,03.12.2023,Bangladesh,165.0,143.0,0.67,2
206,0.0,DE,40.0,-11.48,43.9,Europe,65704.0,10.0,46.3,66.9,,10.45,100.0,51.16,,,High,0.0,0.0,735875,Germany,83.0,84.0,-0.5,0
207,0.0,EGY,6.0,11.01,81.1,Sub-Saharan Africa,4470.0,2.0,104.3,69.2,,30.8,,26.82,42.7,0.0,Emerging,0.0,0.0,738927,Egypt,102.0,126.0,-0.42,1
208,0.0,PAK,52.0,6.09,110.8	,South Asia,4072.0,12.0,65.1,70.7,2018.0,69.34,,30.37,,0.0,  Emerging,0.0,0.0,"December 30, 2018  ",Pakistna,225.0,179.0,0.49,1
209,0.0,DEU,37.0,-15.53,59.8,Europe,70767.0,9.0,,76.0,,10.45,97.2,51.16,,0.0,High,0.0,0.0,15.09.2019,Federal Republic of Germany,83.0,86.0,-0.45,1
210,0.0,IND,22.0,59.162,85.7,South Asia,2688.0,6.0,76.4,69.4,2019.0,78.96,,20.59,48.7,0.0,Lower-Middle,0.0,0.0,2019-06-02,India,1380.0,140.0,0.59,2
211,0.0,PHL,6.0,22.38,103.0,Southeast Asia,,2.0,,67.3,2022.0,121.77,83.5,12.87,36.5,0.0,LOWER-MIDDLE,1.0,1.0,02-13-2022,Philippines,110.0,,-0.33,1
212,0.0,INDIA,20.0,20.02,140.5,South Asia,2931.0,5.0,123.3,71.0,2024.0,78.96,92.7,20.59,,0,Lower-Middle,1.0,1.0,19.05.2024,India,,207.0,0.65,3
213,0.0,BRA,39.0,7.72,52.8  ,South America,13783.0,10.0,36.0,71.4,2016.0,-51.92,100.0,-14.23,60.8,0.0,Upper-Middle,0.0,0.0,2016-10-02,  Brazil,213.0,,0.77,1
214,0.0,ITA,31.0,-7.62,52.9,,49296.0,8.0,53.0,,2024.0,12.56,,41.87,87.2,0.0,H  ,0.0,0.0,04.08.2024,Italy,60.0,,0.54,0
215,0.0,IDN,1.0,,93.2,Southeast Asia,2818.0,1.0,89.2,67.6,2022.0,,,-0.78,47.2,,Lower-Middle,0.0,0.0,09-Jan-2022,Indonesia,274.0,136.0,-1.63,3
216,0.0,ESP,30.0,-4.15,47.4,Europe,59512.0,8.0,33.2,77.3,2021.0,-3.74,,40.46,,0.0,High,0.0,0.0,738003	,Spain,47.0,70.0,,1
217,,USA,45,-3.42,88.4,North America,73579.0,11.0,#VALUE!,72.2,2022.0,-95.71,95.2,37.09,,0.0,High,0.0,0.0,13-Nov-2022,United States,331.0,,-0.16,1
218,0.0,PHL,40.0,9.62,125.6,Southeast Asia,3380.0,10.0,34.2,64.9,2023.0,121.77,86.0,12.87,,0.0,LM,0.0,0.0,08.10.2023,Philippines,110.0,192.0,0.31,3
219,0.0,BRA,48.0,,31.9,SOUTH AMERICA,15689.0,12.0,52.9,,2023.0,-51.92,97.7,-14.23,62.4,0.0,Upper-Middle,0.0,0.0,20231203,Brazil,,43.0,0.28,1
220,0.0,DEU,22.0,-1.8,20.2	,Europe,66566.0,6.0,120.7,75.2,2016.0,10.45,100.0,51.16,,0.0,High,0.0,0.0,736120,Germany,83.0,7.0,0.17,1
221,0.0,IND,27.0,14.96,79.6,South Asia,2643.0,7.0,80.8,65.1,2018.0,,89.4,20.59,,0.0,Lower-Middle,0.0,0.0,07-08-2018,India,1380.0,99.0,0.37,1
222,FALSE,CHINA,23.0,  1.67  ,22.1,E. Asia,13305.0,6.0,134.7  ,74.4,2022.0,104.19,97.5,35.86,70.7,N,UM,0.0,0.0,"June 12, 2022",China,1411.0,50.0,0.07,0
223,0.0,jpn,51.0,3.57,44.9,East Asia,75489.0,12.0,47.2,,,138.25,,36.2,82.5,0.0,High,0.0,0.0,24-Dec-2023,Japan,126.0,45.0,0.15,1
224,FALSE,  CHN  ,38.0,,31.6,East Asia,12205.0,,4.9,74.9,2017.0,104.19,,35.86,73.7,No,Upper-Middle,0.0,0.0,"September 24, 2017",China,1411.0,,0.46,0
225,0.0,NGA,16.0,26.33,128.6,Africa,2437.0,4.0,,,2015.0,8.67,81.0,9.08,42.3,0.0,Lower-Middle,0.0,,2015-04-19,Nigeria,206.0,206.0,0.46,3
226,0.0,AUS,26.0,8.43,29.4,Oceania,50540.0,7.0,106.2,69.8,2023.0,133.77,,-25.27,,0.0,High,0.0,0.0,20230702,  Oz,26.0,47.0,0.01,0
227,0.0,BRA  ,15.0,  23.12  ,58.2,South America,14979.0,4.0,109.2,74.9,2021.0,-51.92,,-14.23,59.1,0.0,Upper-Middle,1.0,1.0,2021-04-18,Brazil,213.0,78.0,0.92,2
228,0.0,CHN,,21.002,78.8,East Asia,,9.0,74.8,68.1,2022.0,104.19,,35.86,,0.0,Upper-Middle,0.0,0.0,00/00/0000  ,CHINA,,,0.68,1
229,0.0,FRA,,-6.33,58.8,Europe,69363.0,11.0,61.6,57.1,2022.0,2.21,98.7,46.22,83.9,,High,0.0,0.0,2022-11-20,France,65.0,105.0,0.34,1
230,0.0,ARG,27.0,0.49,,South mAerica,14960.0,7.0,,,2022.0,-63.61,92.8,-38.41,,0.0,UM,0.0,0.0,2022-07-10,  Argentina,45.0,56.0,-0.16,0
231,0.0,INDIA,,12.3,146.5,South Asia,2885.0,6.0,56.8,,2023.0,78.96,,20.59,47.2,0.0,Lower-Middle,0.0,0.0,738696,India,1380.0,196.0,0.27,2
232,0.0,  IDN,49.0,21.93,88.7,Southeast Asia,2616.0,12.0,3.279527559055118,68.3,2017.0,113.92,,-0.78,,0.0,Lower-Middle,0.0,0.0,20171210,indonesia,274.0,132.0,-0.19,2
233,0.0,CHN,54,,43.8,East Asia,13150.0,10.0,63.4,56.6,2021.0,104.19,91.9,35.86,,0.0,Upper-Middle,0.0,0.0,20211017,China,1411.0,,0.37,1
234,0.0,IDN,39.0,18.54,87.3,Southeast Asia,2904.0,10.0,22.8,70.0,2023.0,113.92,88.4,-0.78,47.0,0.0,Lower-Middle,0.0,0.0,10-01-2023,Reupblic of Indonesia,274.0,129.0,-0.21,2
235,0.0,EGY,3.0,10.41,114.1,African Continent,4162.0,1.0,90.1,76.3,2020.0,30.8,91.7,26.82,37.4,0.0,Lower-Middle,0.0,0.0,2020-01-19,Egypt,102.0,142.0,0.43,1
236,0.0,IDN,34.0,16.4,126.2,Southeast Asia,2896.0,8.0,71.4,73.0,2023.0,337.85197575023403,93.5,-0.78,,0.0,  Lower-Middle,0.0,0.0,20230827,Indonesia,274.0,208.0,0.75,1
237,,MEX,32.0,-33.983941438477395,88.9,NORTH AMERICA,17722.0,8.0,12.1,,2025.0,-102.55,91.6,23.63,69.6,0.0,,0.0,0.0,10/08/2025,Mexico,,121.0,0.42,2
238,0.0,USA,18.0,10.73,5.9,NA,,5.0,97.7,67.5,,-95.71,,37.09,81.0,0.0,Rich,1.0,1.0,05-05-2024,United States,331.0,12.0,0.17,2
239,0.0,ESP,51.0,2.26,36.7,Europe,53561.0,12.0,49.8,69.8,2015.0,-3.74,,40.46,,0.0,  High  ,0.0,0.0,20/12/2015,Spain,47.0,43.0,-0.32,1
240,0.0,GBR,W23,-7.37,31.2,Europe,66267.0,6.0,109.7,68.3,2022.0,-3.43,100.0,55.37,91.6,0.0,H	,0.0,0.0,12/06/2022,united kingdom,67.0,47.0,0.05,0
241,0.0,  IND,36.0,3.56,148.1,South Asia,2996.0,9.0,48.1,70.1,20I5,78.96,,20.59,52.5,0.0,Lower-Middle,0.0,0.0,"September 07, 2025",Bharat,1380.0,216.0,-0.42,2
242,0.0,DEU,55,-6.49,47.6,Europe,66674.0,7.0,64.3,,2016.0,10.45,,51.16,81.1,0.0,High,0.0,0.0,10.07.2016,Federal Republic of Germany,83.0,48.0,-0.45,0
243,0.0,GBR,49.0,-10.02,0.0,Europe,67996.0,12.0,62.4,66.8,2023.0,-3.43,94.8,,91.9,,High,0.0,0.0,10/12/2023  ,United Kingdom,,16.0,0.07,0
244,0.0,IDN,26.0,22.1,119.9,Southeast Asia,2740.0,6.0,70.9,67.9,2020.0,,84.2,-0.78,46.4,0.0,  Lower-Middle  ,0.0,0.0,"June 28, 2020",Indonesia,274.0,160.0,0.44,2
245,0.0,JP,,11.15,14.4,East Asia,66746.0,2.0,124.1,,,138.25,,36.2,,0.0,High,0.0,0.0,2017-02-19,Japan,,22.0,-0.08,2
246,0.0,CAN,51.0,-12.48,91.0,North America,,12.0,62.5,70.9,2016.0,-106.34,99.4,56.13,87.5,0.0,High,0.0,0.0,25/12/2016,Dominion of Canada,,145.0,-0.64,0
247,0.0,CHN	,29.0,2.11,  51.7,East Asia,12167.0,7.0,59.9,,2017.0,104.19,99.4,35.86,73.8,,Upper-Middle,0.0,0.0,23.07.2017,China,1411.0,73.0,0.81,1
248,0.0,VNM,26.0,,113.9,Southeast Asia,3604.0,7.0,75.2,70.8,2018.0,108.27,85.1,14.05,45.8,0.0,Lower-Middle,0.0,0.0,20180701,Vietnam,98.0,171.0,0.21,2
249,0.0,FRA,44.0,-999.0,41.6,Europe,65770.0,11.0,0.7362204724409449,,2019.0,2.21,100.0,46.22,,0.0,,0.0,,2019/11/03,France,65.0,,0.94,2
250,,U.S.A,15.0,11.04,44.7,NA,63945.0,,124.5,,2015.0,-95.71,,37.09,,0.0,High,0.0,0.0,12-Apr-2015,United States,,71.0,-0.62,2
251,0,  MEX,36.0,,23.4  ,North America,,9.0,1.8622047244094488,,2016.0,,100.0,23.63,,0.0,upper-middle,0.0,0.0,"September 11, 2016",Mexico,129.0,,-0.25,0
252,0.0,FRA,16.0,,93.6,Europe,61478.0,4.0,83.7,66.2,2016.0,,,46.22,84.9,0.0,High,0.0,0.0,2016/04/24,Frnace,65.0,139.0,-0.01,0
253,0.0,AUS,45.0,2.33,77.3,Oceania,43926.0,11.0,63.8,67.7,2015.0,,100.0,-25.27,,0.0,HIGH,0.0,0.0,"November 08, 2015",Australia,26.0,119.0,0.42,0
254,False,ITA,9.0,7.41,45.8,Europe  ,42342.0,3.0,94.2,,2016.0,,99.7,41.87,,0.0,High,1.0,1.0,06-Mar-2016,Italy,60.0,77.0,-0.45,2
255,,GBR,25.0,-8.3,1.9,Europe,60505.0,6.0,46.4,,2017.0	,-3.43,100.0,55.37,,0.0,Developed,0.0,0.0,25.06.2017,United Kingdom,67.0,17.0,-0.17,0
256,0.0,ITA,44.0,-8.48,29.5,Western Europe,45372.0,11.0,45.2,68.5,2019.0,12.56,98.8,41.87,,0.0,High,0.0,0.0,11-03-2019,Italy,60.0,,1.08,2
257,0.0,ESP,47.0,27.428,60.5,Europe,62925.0,11.0,64.2,72.7,2024.0,,96.4,40.46,80.9,0.0,High,0.0,0.0,24-Nov-2024,Spain,47.0,85.0,-0.26,2
258,0.0,KEN,13.0,31.63,145.6,Arfica,2300.0,3.0,78.2,,2019.0,37.9,87.5,-0.02,49.2,0.0,Lower-Middle,0.0,0.0,737149,Kenya,54.0,214.0,0.34,3
259,0.0,KEN,11.0,33.51,81.2,Africa,2173.0,3.0,129.2,76.6,2016.0,37.9,,-0.02,45.0,0.0,  Lower-Middle,0.0,0.0,2016/03/20,Kenya,54.0,110.0,-0.32,3
260,0.0,COL,11.0,30.88,,South America,9488.0,3.0,104.9,63.2,,-74.29,93.9,4.57,,0.0,Upper-Middle,1.0,1.0,15/03/2020,Colombia,51.0,121.0,0.24,3
261,0.0,JPN,4.0,8.43,60.8,East Asia,73037.0,1.0,78.4,66.9,2022.0,138.25,93.8,36.2,80.7,0.0,HIGH,1.0,1.0,2022-01-30,Japan,126.0,81.0,-0.35,2
262,0.0,FRA,26.0,-0.14  ,,Europe,65271.0,6.0,71.0,,2019.0,2.21,,46.22,87.0,FALSE,High,0.0,0.0,737240,France,65.0,120.0,-0.13,0
263,0.0,CHN,37.0,-8.28	,57.1,East Asia,12668.0,9.0,12.8,,2019.0,104.19,,35.86,,0.0,UPPER-MIDDLE,0.0,0.0,15/09/2019,China,1411.0,68.0,-0.42,1
264,,BRA,29.0,13.74,88.7,South America,13450.0,7.0,128.4,,2015.0,-51.92,86.6,-14.23,58.2,0.0,Upper-Middle,0.0,0.0,19/07/2015,Brazil,213.0,114.0,0.15,1
265,False,GB,9.0,-3.79,,Europe,63674.0,3.0,,65.1,2020.0,,,,91.1,no,High,0.0,0.0,20200301,United Kingdom,67.0,16.0,-0.2,0
266,0.0,BRA,21.0,,54.5,South America,14470.0,,68.3,61.5,2019.0,-51.92,98.3,-14.23,,0.0,Upper Middle,4.0,4.0,TBD,Brazil,213.0,59.0,-0.28,3
267,0.0,ITA,25.0,3.06,64.0,Europe,43375.0,6.0,68.9,71.2,2017.0,12.56,,41.87,,0.0,High,0.0,0.0,20170625,Italy,60.0,77.0,0.66,1
268,,ESP,9.0,-59.11433527657348,,Europe,56974.0,3.0,86.6,71.4,2019.0,-3.74,87.0,40.46,,0.0,HIGH,0.0,0.0,03-Mar-2019,Spain,47.0,56.0,-0.47,2
269,0.0,THA,9.0,22.98,31.3,Southeast  Asia,16156.0,3.0,67.5,71.0,2020.0,100.99,,15.87,,0.0,Upper-Middle,2.0,2.0,03-01-2020,Thailand,70.0,54.0,0.36,3
